index,name,base_name,Label Name,network,component,hemisphere,beta1,intercept,pval,adj_r2,quad_beta2,quad_beta1,quad_intercept,quad_pval,quad_adj_r2,f_statistic,pval_quad_vs_linear,pval_adj,quad_pval_adj,pval_quad_vs_linear_adj
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-1.8521808305105262e-06,-0.000287987199038471,0.2669704364220007,0.005306604317235064,2.60522764193674e-07,-2.3312888436921406e-05,9.494931071203768e-05,0.028015652069092654,0.10457303576571753,6.321247739732459,0.01541232908981253,0.3479936612250494,0.04836161992155158,0.07523868179327836
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,3.433752417349887e-06,-0.000639005172359973,0.011336881995549584,0.10804632932840619,-1.2449350612848408e-08,4.459274598565199e-06,-0.0006573041908242591,0.04151301948845558,0.08946309057607149,0.020363204522484118,0.8871373605999694,0.025734722129897556,0.06803938934208965,0.9589532421723479
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.3049707386546266e-06,-0.000597510516246385,0.2391663763580298,0.00851036954364337,1.9869865943163275e-07,-1.5062941850657465e-05,-0.0003054478576516526,0.00924546267719831,0.145834562423368,8.7169608699315,0.004907990975580294,0.3184209233623036,0.01970629134013161,0.03593915972441054
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-1.0820466091024088e-06,-0.00043982637700863534,0.4544116289575647,-0.008877670570743845,1.3677353720449243e-07,-1.2348842811441335e-05,-0.00023878605285338194,0.26875340866793973,0.014139621470326214,2.1206759517195835,0.15197062616261287,0.533082376089753,0.31205638755817044,0.3224049732608703
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-4.0526007401119266e-07,-0.0005101749645299139,0.77600559249053,-0.01909506316441556,2.69866305326997e-07,-2.2635647078271603e-05,-0.00011350459531657355,0.011236114753205581,0.13871731072785387,9.795014739272677,0.0030048930365593443,0.8207210526912146,0.023293132867375957,0.0257400271433574
20,7Networks_LH_Vis_20,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,2.7209917434710605e-06,-0.0005185735040600196,0.1260580933421979,0.028240756642982645,-1.822920431913687e-07,1.7737400194430915e-05,-0.0007865204490843697,0.09028420884100175,0.05885579840187516,2.5614206642632458,0.11620135447963086,0.18702736724626745,0.12729512675097762,0.27620636090969847
21,7Networks_LH_Vis_21,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-2.3616554018271972e-07,-0.0005510602940257069,0.853408525857416,-0.020099919256501453,6.457526556157357e-08,-5.555588958371842e-06,-0.000456142573929751,0.7358725625083657,-0.029035240805079132,0.5832062719288672,0.4488750650751143,0.8927361076941633,0.7575649509723312,0.6352197552495075
22,7Networks_LH_Vis_22,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-2.364204065067024e-06,-0.0004191694891134094,0.09669507046708006,0.036770409965525386,1.1602716132044038e-07,-1.1922006014568433e-05,-0.00024862379292511875,0.11651954567922031,0.04858386850952856,1.5960020976560851,0.21270170686065978,0.15034096572621353,0.1537787027278082,0.40236072881141477
23,7Networks_LH_Vis_23,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,2.0102887180933574e-06,-0.0006789895765133144,0.0964179989145348,0.036863490584779335,8.620497298340996e-08,-5.090893879678037e-06,-0.0005522788394321534,0.14015391042094782,0.04107740810433913,1.2109326056642606,0.27675175648328004,0.15034096572621353,0.17873560486266943,0.46535295349410793
24,7Networks_LH_Vis_24,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,2.921040451719124e-08,-0.0005102250560028312,0.981903483919635,-0.02082227679629911,9.781671445807198e-08,-8.028495855822641e-06,-0.0003664464831561649,0.5167270829183719,-0.01366994986859038,1.338681927558903,0.25311327288382035,0.984071041279281,0.5481170458993945,0.4419747149586709
25,7Networks_LH_Vis_25,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.0406359551289581e-06,-0.0005704204318337715,0.49668410719167055,-0.01095284078585812,3.3041476846838973e-07,-2.6177464378201566e-05,-8.475124818713555e-05,0.002012631392563048,0.19949364207480258,13.61880193368263,0.000581073210976451,0.5781912427308165,0.005640337359405085,0.007759036405391434
26,7Networks_LH_Vis_26,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,6.394082034193105e-07,-0.0005919120458513156,0.6026282715813562,-0.015025073736660177,1.2397456114674204e-07,-9.573065227214822e-06,-0.0004096846466821194,0.2682062624893085,0.01422511250375691,2.4242693310092838,0.12617775280190716,0.6624533542322899,0.31205638755817044,0.29078527803079113
27,7Networks_LH_Vis_27,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,8.95657546180521e-07,-0.0005574751213462614,0.5491599730786481,-0.013151289433868563,2.5198198378383805e-07,-1.9861498523483113e-05,-0.00018709251125519977,0.02636494011601502,0.10688399391082426,7.451226449042018,0.008893281597127042,0.6182572845676633,0.04621499155471359,0.05110822588728705
